Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, Op0, Op1, TotalOps
./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:20:48, stack, 4, 2, numa, numa, 5, 521279, 521174, 1042453



./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:20:53, stack, 4, 2, numa, regular, 5, 12961667, 18547259, 31508926



./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:20:58, stack, 4, 2, regular, numa, 5, 979880, 979879, 1959759



./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:21:03, stack, 4, 2, regular, regular, 5, 34972377, 39118196, 74090573



./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:21:08, stack, 4, 2, split, numa, 5, 804791, 0, 804791



./Examples/bin/DSExample  -n 2 -t 1 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:21:14, stack, 4, 2, split, regular, 5, 24698858, 0, 24698858



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:21:19, stack, 4, 4, numa, numa, 5, 485081, 482184, 967265



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:21:24, stack, 4, 4, numa, regular, 5, 13955209, 14177944, 28133153



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:21:29, stack, 4, 4, regular, numa, 5, 665055, 650125, 1315180



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:21:34, stack, 4, 4, regular, regular, 5, 23158995, 22521192, 45680187



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:21:39, stack, 4, 4, split, numa, 5, 405742, 403551, 809293



./Examples/bin/DSExample  -n 2 -t 2 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:21:44, stack, 4, 4, split, regular, 5, 13600343, 12679991, 26280334



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:21:49, stack, 4, 8, numa, numa, 5, 234088, 239207, 473295



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:21:54, stack, 4, 8, numa, regular, 5, 12769145, 14194735, 26963880



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:21:59, stack, 4, 8, regular, numa, 5, 286232, 276449, 562681



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:22:04, stack, 4, 8, regular, regular, 5, 17540465, 14760321, 32300786



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:22:09, stack, 4, 8, split, numa, 5, 190209, 190242, 380451



./Examples/bin/DSExample  -n 2 -t 3 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:22:14, stack, 4, 8, split, regular, 5, 11703844, 10876227, 22580071



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:22:19, stack, 4, 16, numa, numa, 5, 144628, 142481, 287109



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:22:24, stack, 4, 16, numa, regular, 5, 11836675, 13145400, 24982075



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:22:29, stack, 4, 16, regular, numa, 5, 163268, 163910, 327178



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:22:34, stack, 4, 16, regular, regular, 5, 11812444, 11654968, 23467412



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:22:39, stack, 4, 16, split, numa, 5, 159258, 159155, 318413



./Examples/bin/DSExample  -n 2 -t 4 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:22:44, stack, 4, 16, split, regular, 5, 10611954, 9981051, 20593005



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:22:49, stack, 8, 2, numa, numa, 5, 510532, 510532, 1021064



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:22:54, stack, 8, 2, numa, regular, 5, 33481870, 21089903, 54571773



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:22:59, stack, 8, 2, regular, numa, 5, 911893, 915557, 1827450



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:23:04, stack, 8, 2, regular, regular, 5, 65888591, 61686524, 127575115



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:23:09, stack, 8, 2, split, numa, 5, 793525, 0, 793525



./Examples/bin/DSExample  -n 3 -t 1 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:23:14, stack, 8, 2, split, regular, 5, 22329454, 0, 22329454



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:23:19, stack, 8, 4, numa, numa, 5, 491260, 477376, 968636



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:23:24, stack, 8, 4, numa, regular, 5, 21583044, 25026165, 46609209



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:23:29, stack, 8, 4, regular, numa, 5, 680823, 684651, 1365474



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:23:34, stack, 8, 4, regular, regular, 5, 31547235, 30014537, 61561772



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:23:39, stack, 8, 4, split, numa, 5, 457775, 458346, 916121



./Examples/bin/DSExample  -n 3 -t 2 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:23:44, stack, 8, 4, split, regular, 5, 17160237, 16652308, 33812545



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:23:49, stack, 8, 8, numa, numa, 5, 177374, 178281, 355655



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:23:54, stack, 8, 8, numa, regular, 5, 23371696, 25405863, 48777559



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:23:59, stack, 8, 8, regular, numa, 5, 236160, 237416, 473576



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:24:04, stack, 8, 8, regular, regular, 5, 21618725, 19912446, 41531171



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:24:09, stack, 8, 8, split, numa, 5, 171088, 170694, 341782



./Examples/bin/DSExample  -n 3 -t 3 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:24:14, stack, 8, 8, split, regular, 5, 16919132, 16535015, 33454147



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:24:19, stack, 8, 16, numa, numa, 5, 131473, 133351, 264824



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:24:24, stack, 8, 16, numa, regular, 5, 18464392, 26103033, 44567425



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:24:29, stack, 8, 16, regular, numa, 5, 153429, 155539, 308968



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:24:34, stack, 8, 16, regular, regular, 5, 18337277, 20149569, 38486846



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:24:39, stack, 8, 16, split, numa, 5, 144513, 143696, 288209



./Examples/bin/DSExample  -n 3 -t 4 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:24:44, stack, 8, 16, split, regular, 5, 15613179, 16327016, 31940195



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:24:49, stack, 16, 2, numa, numa, 5, 547026, 546452, 1093478



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:24:54, stack, 16, 2, numa, regular, 5, 46241480, 55478598, 101720078



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:24:59, stack, 16, 2, regular, numa, 5, 882928, 882929, 1765857



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:25:04, stack, 16, 2, regular, regular, 5, 64276806, 68437660, 132714466



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:25:09, stack, 16, 2, split, numa, 5, 804811, 0, 804811



./Examples/bin/DSExample  -n 4 -t 1 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:25:14, stack, 16, 2, split, regular, 5, 24355344, 0, 24355344



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:25:19, stack, 16, 4, numa, numa, 5, 474090, 464517, 938607



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:25:24, stack, 16, 4, numa, regular, 5, 26662900, 31020056, 57682956



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:25:29, stack, 16, 4, regular, numa, 5, 624609, 626537, 1251146



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:25:34, stack, 16, 4, regular, regular, 5, 38081232, 37950295, 76031527



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:25:39, stack, 16, 4, split, numa, 5, 435772, 439424, 875196



./Examples/bin/DSExample  -n 4 -t 2 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:25:44, stack, 16, 4, split, regular, 5, 20722933, 20350529, 41073462



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:25:49, stack, 16, 8, numa, numa, 5, 420868, 409420, 830288



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:25:54, stack, 16, 8, numa, regular, 5, 31453959, 30222759, 61676718



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:25:59, stack, 16, 8, regular, numa, 5, 481282, 471709, 952991



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:26:04, stack, 16, 8, regular, regular, 5, 38807096, 22475312, 61282408



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:26:09, stack, 16, 8, split, numa, 5, 382803, 383632, 766435



./Examples/bin/DSExample  -n 4 -t 3 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:26:14, stack, 16, 8, split, regular, 5, 23568496, 21517071, 45085567



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config numa --DS_config numa
2024-11-01, 15:26:19, stack, 16, 16, numa, numa, 5, 118307, 116726, 235033



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config numa --DS_config regular
2024-11-01, 15:26:24, stack, 16, 16, numa, regular, 5, 27909918, 24476857, 52386775



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config regular --DS_config numa
2024-11-01, 15:26:29, stack, 16, 16, regular, numa, 5, 150372, 150575, 300947



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config regular --DS_config regular
2024-11-01, 15:26:34, stack, 16, 16, regular, regular, 5, 25163163, 23761916, 48925079



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config split --DS_config numa
2024-11-01, 15:26:39, stack, 16, 16, split, numa, 5, 119460, 118471, 237931



./Examples/bin/DSExample  -n 4 -t 4 -D 5 --DS_name stack --th_config split --DS_config regular
2024-11-01, 15:26:44, stack, 16, 16, split, regular, 5, 23231531, 21557529, 44789060
